week,off_team_name,player_name,receptions_avg,average_passing_yards,average_rushing_yards,average_recieving_yards,passing_tds_avg,rushing_tds_avg,recieving_tds_avg,average_fantasy_points,week_fantasy_points,bust_percent,bust_points_average,boom_percent,boom_points_average,last_three_weeks_diff,redzone_carries,redzone_targets,completion_percentage,position_ranking,position,passing_target_percentage,rushing_percentage,def_team_name,epa_per_play,epa_per_rush,epa_per_pass,pass_percent,rush_percent,third_down_completion,fourth_down_completion,success_rate,home_team,win_percentage,allowed_passing_yards,allowed_rushing_yards,sack_yards,avg_epa_against,pass_epa_against,rush_epa_against,points_against,third_down_allowed,fourth_down_allowed,season
11,ATL,C.Patterson,1.0,0.0,67.0,6.5,0.0,0.8333333333333334,0.0,13.35,5.9,0.3333333333333333,-9.8,0.3333333333333333,9.1,-2.9833333333333325,14,1,0.0,1.0,1,0.0357142857142857,0.2533783783783784,CHI,-0.0095712749888923,0.0214334682290148,-0.0492023378924268,44.38687392055268,55.613126079447326,0.4363636363636363,0.4,0.4848484848484848,1,0.4,212.5,140.8,-9.5,0.0843921033247262,0.15428787684682,0.0149783696200262,22.9,0.4157549234135667,0.0616740088105726,2022
12,ATL,C.Patterson,1.1428571428571428,0.0,64.85714285714286,6.571428571428571,0.0,0.7142857142857143,0.0,12.285714285714286,10.1,0.4285714285714285,-7.952380952380953,0.4285714285714285,8.78095238095238,-3.2190476190476183,16,1,0.0,1.0,1,0.0413223140495867,0.2639751552795031,WAS,-0.0107935838825263,0.0119088500486546,-0.040323817492258,43.85964912280701,56.14035087719298,0.4273504273504273,0.5,0.4864864864864865,1,0.4545454545454545,223.72727272727272,102.1818181818182,-19.272727272727277,-0.0853694922452442,-0.0681379711853812,-0.1101190128408775,19.545454545454547,0.310272536687631,0.0821917808219178,2022
13,ATL,C.Patterson,1.375,0.0,63.25,8.125,0.0,0.625,0.0,12.0125,6.0,0.375,-7.679166666666664,0.375,9.054166666666667,-5.679166666666666,19,2,0.0,1.0,1,0.0561797752808988,0.2714285714285714,PIT,-0.0116268978230515,0.0205959793156484,-0.0528986651171398,44.13489736070381,55.86510263929618,0.4251968503937008,0.4285714285714285,0.4634146341463415,1,0.4166666666666667,273.3636363636364,102.72727272727272,-12.272727272727272,0.047909110046332,0.116195759284575,-0.0556464679193551,23.181818181818183,0.3866396761133603,0.0948616600790513,2022
15,ATL,C.Patterson,1.2222222222222223,0.0,62.888888888888886,7.222222222222222,0.0,0.5555555555555556,0.0,11.344444444444443,12.2,0.2222222222222222,-7.794444444444442,0.3333333333333333,9.722222222222223,-4.01111111111111,20,2,0.0,1.0,1,0.0515463917525773,0.2819148936170212,NO,-0.0114306723468025,0.0306024705074879,-0.0644693384089989,44.35374149659864,55.64625850340136,0.4160583941605839,0.5,0.4444444444444444,1,0.3846153846153846,216.15384615384616,121.15384615384616,-17.076923076923077,-0.0311498370773028,-0.0149096929452795,-0.0526621439420409,21.0,0.36779324055666,0.0451127819548872,2022
16,ATL,C.Patterson,1.2,0.0,61.8,6.5,0.0,0.6,0.0,11.43,4.1000000000000005,0.2,-7.880000000000001,0.3,9.636666666666663,-1.996666666666668,24,2,0.0,1.0,1,0.056782334384858,0.291970802919708,BAL,-0.0121563959444311,0.0497452923460341,-0.0904700592283338,44.22360248447205,55.776397515527954,0.4313725490196078,0.4444444444444444,0.4489795918367347,1,0.3571428571428571,257.1428571428572,85.42857142857143,-19.357142857142858,-0.0027133612768263,0.0291237573815894,-0.058270187544989,18.785714285714285,0.3565573770491803,0.093984962406015,2022
17,ATL,C.Patterson,1.181818181818182,0.0,57.72727272727273,7.181818181818182,0.0,0.5454545454545454,0.0,10.763636363636364,20.4,0.2727272727272727,-7.03030303030303,0.2727272727272727,10.303030303030305,-3.33030303030303,27,2,0.0,1.0,1,0.0544412607449856,0.2879818594104308,ARI,-0.0187044942202681,0.0297046846814478,-0.0785489122326257,44.7880870561283,55.21191294387171,0.4251497005988024,0.3846153846153846,0.4150943396226415,1,0.3333333333333333,252.53333333333333,111.4,-15.133333333333333,0.0111837872594717,0.0167083094347756,0.0022318703068545,25.266666666666666,0.3470225872689938,0.1031746031746031,2022
4,ARI,D.Williams,0.6666666666666666,0.0,22.666666666666668,1.0,0.0,0.3333333333333333,0.0,5.033333333333334,1.9,0.0,0.0,0.3333333333333333,9.166666666666664,-1.7763568394002505e-15,1,1,0.0,2.0,1,0.0273972602739726,0.1428571428571428,CAR,0.0038002152373632,0.1886120534310477,-0.081783790369108,68.44444444444444,31.555555555555557,0.2790697674418604,0.7142857142857143,0.5,1,0.3333333333333333,217.33333333333331,135.33333333333334,-11.333333333333334,-0.0763796261003812,-0.0483676035157359,-0.1101767403057684,19.666666666666668,0.3354430379746835,0.0706713780918728,2022
5,ARI,D.Williams,0.5,0.0,21.75,0.75,0.0,0.25,0.0,4.25,0.9,0.0,0.0,0.25,9.95,1.3499999999999988,1,1,0.0,3.0,1,0.0279329608938547,0.1382978723404255,PHI,-0.0051888326326036,0.1106915697309889,-0.0701327943968149,64.16382252559727,35.83617747440273,0.3157894736842105,0.625,0.5,1,0.5,203.25,100.5,-28.25,-0.1793123588982562,-0.2880244282407545,0.0463683926481959,15.75,0.3926701570680628,0.1503496503496503,2022
8,ARI,D.Williams,0.4,0.0,19.2,0.6,0.0,0.2,0.0,3.5800000000000005,3.4000000000000004,0.0,0.0,0.2,10.62,-2.413333333333334,1,1,0.0,4.0,1,0.0174825174825174,0.0946745562130177,MIN,-0.0060058859254251,0.0706702933250478,-0.0529926354997891,61.78861788617886,38.21138211382114,0.34375,0.5652173913043478,0.4285714285714285,1,0.4285714285714285,288.0,106.33333333333331,-16.666666666666668,0.0249489820896679,0.0787206629225374,-0.0528784506947483,19.666666666666668,0.3647058823529411,0.0827338129496402,2022
6,NO,A.Kamara,3.6666666666666665,0.0,67.66666666666667,36.66666666666666,0.0,0.0,0.0,12.766666666666666,18.4,0.0,0.0,0.3333333333333333,10.633333333333333,0.0,5,2,0.0,3.0,1,0.1017964071856287,0.3643410852713178,CIN,-0.0422633164900603,-0.0160979660799307,-0.0615198384211108,57.77777777777777,42.22222222222222,0.4098360655737705,0.5,0.5882352941176471,0,0.4,238.2,95.4,-10.8,-0.129392714851324,-0.1592622874650534,-0.0778478771550652,16.6,0.3886861313868613,0.0636704119850187,2022
7,NO,A.Kamara,4.25,0.0,75.5,33.75,0.0,0.0,0.0,14.175,17.5,0.5,-6.725,0.25,9.224999999999998,2.191666666666663,7,6,0.0,1.0,1,0.1287128712871287,0.4049079754601227,ARI,-0.0240769377579616,0.0114482537384682,-0.0514678564351155,56.73575129533679,43.26424870466321,0.4230769230769231,0.3333333333333333,0.5714285714285714,0,0.3333333333333333,247.66666666666663,101.66666666666669,-15.5,0.0218755537687792,0.0965566526758616,-0.0944754336589216,22.666666666666668,0.3470225872689938,0.1031746031746031,2022
8,NO,A.Kamara,4.8,0.0,70.2,38.2,0.0,0.0,0.0,14.84,42.8,0.4,-7.389999999999999,0.2,8.559999999999999,4.926666666666666,11,6,0.0,1.0,1,0.1394422310756972,0.425414364640884,LV,-0.0154429586208078,0.0070723666853625,-0.0313663445787838,58.77192982456141,41.2280701754386,0.4285714285714285,0.5,0.6,0,0.2857142857142857,269.6666666666667,102.66666666666669,-12.5,0.0583500480662497,0.1478155719759753,-0.0798587612839468,24.0,0.3806306306306306,0.100418410041841,2022
9,NO,A.Kamara,5.5,0.0,68.83333333333333,47.833333333333336,0.0,0.1666666666666666,0.3333333333333333,19.5,9.2,0.3333333333333333,-12.05,0.1666666666666666,23.3,6.733333333333331,12,7,0.0,1.0,1,0.1595744680851064,0.4460093896713615,BAL,0.0044892693885464,0.0050951951054414,0.0040399775304406,57.61078998073218,42.38921001926782,0.4466019417475728,0.4,0.5862068965517241,0,0.375,285.125,98.125,-18.875,0.0741191958322743,0.0867258933946613,0.0501446091384864,22.875,0.3565573770491803,0.093984962406015,2022
10,NO,A.Kamara,5.142857142857143,0.0,63.285714285714285,45.57142857142857,0.0,0.1428571428571428,0.2857142857142857,18.02857142857143,7.5,0.4285714285714285,-9.995238095238095,0.1428571428571428,24.77142857142857,5.138095238095239,12,7,0.0,1.0,1,0.157051282051282,0.4581497797356828,PIT,-0.0098137990582378,-0.0125887047159914,-0.0078426008318458,58.62676056338029,41.37323943661972,0.4298245614035088,0.5,0.5454545454545454,0,0.3333333333333333,284.875,115.875,-11.25,0.0893908709244392,0.1392876892409934,0.0170286604748393,23.875,0.3866396761133603,0.0948616600790513,2022
11,NO,A.Kamara,4.875,0.0,58.625,42.25,0.0,0.125,0.25,16.712500000000002,12.9,0.5,-8.812500000000002,0.25,16.387499999999996,3.12083333333333,12,7,0.0,1.0,1,0.1558823529411764,0.4647302904564315,LA,-0.0306656884265971,-0.0558349261828449,-0.0132300153440567,59.216965742251226,40.78303425774878,0.4126984126984127,0.4285714285714285,0.5135135135135135,0,0.3,225.22222222222223,96.77777777777776,-13.555555555555555,-0.0114304990606481,0.040609999289525,-0.087414513083671,19.33333333333333,0.3646288209606987,0.1147540983606557,2022
12,NO,A.Kamara,4.777777777777778,0.0,56.77777777777778,42.77777777777778,0.0,0.1111111111111111,0.2222222222222222,16.288888888888888,7.0,0.4444444444444444,-8.388888888888888,0.2222222222222222,16.81111111111111,-6.422222222222221,14,7,0.0,1.0,1,0.1576086956521739,0.4714828897338403,SF,-0.0208503701771297,-0.066980535749668,0.0110858982961659,59.220389805097454,40.77961019490255,0.4087591240875912,0.4285714285714285,0.525,0,0.3636363636363636,221.8,78.7,-21.5,-0.1019727727893511,-0.0914838984560255,-0.1188482061611904,15.7,0.3822463768115942,0.0809859154929577,2022
13,NO,A.Kamara,4.9,0.0,52.4,42.2,0.0,0.1,0.2,15.360000000000005,5.7,0.5,-7.640000000000003,0.2,17.739999999999995,-6.22666666666667,15,8,0.0,1.0,1,0.1633165829145728,0.4661921708185053,TB,-0.0392692750501076,-0.0918460494447056,-0.0028027236885336,59.16666666666666,40.833333333333336,0.4054054054054054,0.375,0.4772727272727273,0,0.3333333333333333,211.72727272727272,121.1818181818182,-22.63636363636364,-0.0286659230769288,-0.0632751802506352,0.0203846068742952,18.454545454545453,0.3525179856115107,0.1003134796238244,2022
15,NO,A.Kamara,4.636363636363637,0.0,50.0,39.36363636363637,0.0,0.0909090909090909,0.1818181818181818,14.481818181818182,12.4,0.4545454545454545,-7.461818181818183,0.1818181818181818,18.618181818181814,-5.948484848484849,15,10,0.0,1.0,1,0.1592505854800937,0.4688524590163934,ATL,-0.0385895240103774,-0.1061879036944695,0.0088190741308995,58.89175257731959,41.108247422680414,0.4012345679012346,0.375,0.4680851063829787,0,0.3076923076923077,254.6153846153846,128.07692307692307,-9.384615384615383,0.0963702635000232,0.1378580061840119,0.0458586616646099,24.0,0.4103139013452915,0.0701754385964912,2022
16,NO,A.Kamara,4.416666666666667,0.0,53.41666666666666,37.16666666666666,0.0,0.0833333333333333,0.1666666666666666,14.308333333333335,19.0,0.4166666666666667,-7.288333333333336,0.1666666666666666,18.79166666666666,-5.941666666666668,16,11,0.0,1.0,1,0.1573033707865168,0.4852071005917159,CLE,-0.0358235779070792,-0.1220264922162175,0.0280980746526631,57.59036144578313,42.40963855421687,0.4046242774566474,0.3333333333333333,0.4705882352941176,0,0.3571428571428571,212.78571428571428,128.64285714285714,-13.285714285714286,0.0178036021012942,-0.0411178049759458,0.096421593830069,23.142857142857142,0.3480885311871227,0.11787072243346,2022
17,NO,A.Kamara,4.230769230769231,0.0,55.15384615384615,36.92307692307692,0.0,0.1538461538461538,0.1538461538461538,14.669230769230769,9.0,0.3846153846153846,-7.649230769230769,0.1538461538461538,18.43076923076923,-2.302564102564101,20,11,0.0,1.0,1,0.1612200435729847,0.4906666666666666,PHI,-0.0405962200522779,-0.1179960264549957,0.0210369591202565,55.83238958097395,44.16761041902605,0.4095744680851064,0.3333333333333333,0.4814814814814814,0,0.4,205.53333333333333,120.4,-28.866666666666667,-0.0773611927062797,-0.1697978912144813,0.0557770759673368,19.6,0.3926701570680628,0.1503496503496503,2022
4,NO,M.Ingram,1.0,0.0,32.666666666666664,1.3333333333333333,0.0,0.3333333333333333,0.0,5.066666666666667,7.3,0.0,0.0,0.0,0.0,-8.881784197001252e-16,3,1,0.0,3.0,1,0.0265486725663716,0.3389830508474576,MIN,-0.1512961235200726,-0.1774140855127594,-0.1382371425237291,66.84491978609626,33.155080213903744,0.3421052631578947,0.0,0.5,0,0.3333333333333333,290.0,129.33333333333334,-14.333333333333334,0.0170391275881544,0.0661510328506218,-0.0524362505880189,18.33333333333333,0.3647058823529411,0.0827338129496402,2022
5,NO,M.Ingram,1.5,0.0,32.0,4.25,0.0,0.25,0.0,5.625,3.6,0.0,0.0,0.0,0.0,1.4416666666666664,5,2,0.0,4.0,1,0.0422535211267605,0.3488372093023256,SEA,-0.0771831816499367,-0.0931028431587038,-0.067966535513282,63.6734693877551,36.3265306122449,0.3541666666666667,0.5,0.5,0,0.25,283.25,153.5,-10.25,0.1524979264648833,0.315839668106289,-0.0302233438458416,28.75,0.3702213279678068,0.0888888888888888,2022
6,NO,M.Ingram,1.2,0.0,28.8,3.4,0.0,0.2,0.0,5.220000000000001,6.700000000000001,0.0,0.0,0.0,0.0,1.0133333333333328,6,2,0.0,4.0,1,0.0359281437125748,0.3100775193798449,CIN,-0.0422633164900603,-0.0160979660799307,-0.0615198384211108,57.77777777777777,42.22222222222222,0.4098360655737705,0.5,0.5882352941176471,0,0.4,238.2,95.4,-10.8,-0.129392714851324,-0.1592622874650534,-0.0778478771550652,16.6,0.3886861313868613,0.0636704119850187,2022
7,NO,M.Ingram,1.1666666666666667,0.0,31.666666666666668,4.666666666666667,0.0,0.1666666666666666,0.0,5.466666666666666,5.2,0.0,0.0,0.0,0.0,0.4000000000000012,7,2,0.0,5.0,1,0.0396039603960396,0.3006134969325153,ARI,-0.0240769377579616,0.0114482537384682,-0.0514678564351155,56.73575129533679,43.26424870466321,0.4230769230769231,0.3333333333333333,0.5714285714285714,0,0.3333333333333333,247.66666666666663,101.66666666666669,-15.5,0.0218755537687792,0.0965566526758616,-0.0944754336589216,22.666666666666668,0.3470225872689938,0.1031746031746031,2022
8,NO,M.Ingram,1.4285714285714286,0.0,28.0,6.285714285714286,0.0,0.1428571428571428,0.0,5.428571428571429,1.2,0.0,0.0,0.0,0.0,-0.2619047619047618,7,3,0.0,5.0,1,0.0438247011952191,0.292817679558011,LV,-0.0154429586208078,0.0070723666853625,-0.0313663445787838,58.77192982456141,41.2280701754386,0.4285714285714285,0.5,0.6,0,0.2857142857142857,269.6666666666667,102.66666666666669,-12.5,0.0583500480662497,0.1478155719759753,-0.0798587612839468,24.0,0.3806306306306306,0.100418410041841,2022
12,NO,M.Ingram,1.375,0.0,24.5,5.75,0.0,0.125,0.0,4.9,1.0,0.0,0.0,0.0,0.0,-0.5333333333333332,7,3,0.0,4.0,1,0.0326086956521739,0.2015209125475285,SF,-0.0208503701771297,-0.066980535749668,0.0110858982961659,59.220389805097454,40.77961019490255,0.4087591240875912,0.4285714285714285,0.525,0,0.3636363636363636,221.8,78.7,-21.5,-0.1019727727893511,-0.0914838984560255,-0.1188482061611904,15.7,0.3822463768115942,0.0809859154929577,2022
13,NO,M.Ingram,1.2222222222222223,0.0,22.88888888888889,5.111111111111111,0.0,0.1111111111111111,0.0,4.466666666666667,9.9,0.0,0.0,0.0,0.0,-2.0,7,4,0.0,4.0,1,0.0326633165829145,0.2028469750889679,TB,-0.0392692750501076,-0.0918460494447056,-0.0028027236885336,59.16666666666666,40.833333333333336,0.4054054054054054,0.375,0.4772727272727273,0,0.3333333333333333,211.72727272727272,121.1818181818182,-22.63636363636364,-0.0286659230769288,-0.0632751802506352,0.0203846068742952,18.454545454545453,0.3525179856115107,0.1003134796238244,2022
4,ATL,A.Williams,0.6666666666666666,0.0,5.333333333333333,4.666666666666667,0.0,0.0,0.0,1.6666666666666667,2.1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,3.0,1,0.0259740259740259,0.036144578313253,CLE,0.0021335157733442,-0.0888792287726613,0.1042453755078872,47.48603351955308,52.513966480446925,0.4,0.5,0.4,1,0.3333333333333333,248.33333333333331,82.33333333333333,-15.333333333333334,0.0920927625732137,0.0555793707175033,0.1607127576123936,24.0,0.3480885311871227,0.11787072243346,2022
5,ATL,A.Williams,0.5,0.0,9.25,3.5,0.0,0.0,0.0,1.775,10.1,0.0,0.0,0.0,0.0,-0.2416666666666669,0,0,0.0,4.0,1,0.0212765957446808,0.0350877192982456,TB,-0.0155473310705384,-0.0343475138059959,0.0075768936940744,45.45454545454545,54.54545454545454,0.3846153846153846,0.5,0.3846153846153846,1,0.5,231.5,106.0,-20.25,-0.1415277709911876,-0.2025126263504745,-0.0373453097524058,17.0,0.3525179856115107,0.1003134796238244,2022
6,ATL,A.Williams,0.8,0.0,9.6,4.8,0.0,0.2,0.0,3.4400000000000004,1.8,0.0,0.0,0.2,6.659999999999999,0.926666666666666,1,0,0.0,4.0,1,0.0336134453781512,0.05,SF,-0.0080219155618658,0.0130425572085396,-0.0330053600104864,46.41638225255973,53.58361774744027,0.3962264150943396,0.6666666666666666,0.4117647058823529,1,0.4,205.4,66.6,-28.4,-0.2331203826473307,-0.2541007471843802,-0.1962104820728917,10.6,0.3822463768115942,0.0809859154929577,2022
7,ATL,A.Williams,0.8333333333333334,0.0,9.0,4.333333333333333,0.0,0.1666666666666666,0.0,3.1666666666666665,0.4,0.0,0.0,0.1666666666666666,6.933333333333334,1.5000000000000004,1,0,0.0,4.0,1,0.037593984962406,0.0502793296089385,CIN,0.0135755914594863,0.0188450719790645,0.006561731181703,43.553008595988544,56.446991404011456,0.4477611940298507,0.6666666666666666,0.5,1,0.5,226.66666666666663,117.5,-10.166666666666666,-0.0950231502355729,-0.134717472267716,-0.0326463584707767,18.166666666666668,0.3886861313868613,0.0636704119850187,2022
8,ATL,A.Williams,0.7142857142857143,0.0,8.285714285714286,3.7142857142857135,0.0,0.1428571428571428,0.0,2.771428571428572,2.7,0.0,0.0,0.1428571428571428,7.328571428571428,1.3285714285714292,1,0,0.0,4.0,1,0.0410958904109589,0.048780487804878,CAR,0.0137139535044541,0.0143971242822969,0.0127719416244472,42.63959390862944,57.36040609137056,0.4415584415584415,0.6666666666666666,0.5217391304347826,1,0.4285714285714285,235.7142857142857,121.85714285714286,-8.857142857142858,-0.0259630341489237,0.032234833683533,-0.102963290050328,20.428571428571427,0.3354430379746835,0.0706713780918728,2022
9,ATL,A.Williams,0.875,0.0,7.25,4.125,0.0,0.125,0.0,2.7625,1.2,0.0,0.0,0.125,7.337499999999999,-1.1291666666666669,1,0,0.0,4.0,1,0.0459770114942528,0.0416666666666666,LAC,0.0168492991238939,-0.0028101018503525,0.0434049297592634,43.04347826086957,56.95652173913044,0.449438202247191,0.6666666666666666,0.5,1,0.5,237.0,130.85714285714286,-18.0,0.0420612296164569,0.0408403317863771,0.0439453312060863,26.142857142857142,0.3846153846153846,0.0855018587360594,2022
10,ATL,A.Williams,0.8888888888888888,0.0,6.444444444444445,3.888888888888889,0.0,0.1111111111111111,0.0,2.588888888888889,2.5,0.0,0.0,0.1111111111111111,7.511111111111111,-1.1555555555555557,1,1,0.0,4.0,1,0.0456852791878172,0.0366300366300366,CAR,0.0148792666864653,0.0282113866064922,-0.0032055070939416,42.88461538461538,57.11538461538461,0.45,0.6666666666666666,0.4827586206896552,1,0.4444444444444444,236.77777777777777,140.55555555555554,-9.0,0.0298528913782133,0.0766357743232845,-0.0261818303582338,24.0,0.3354430379746835,0.0706713780918728,2022
15,ATL,A.Williams,0.8,0.0,8.3,3.5,0.0,0.1,0.0,2.58,3.0,0.0,0.0,0.1,7.52,-0.4466666666666667,1,1,0.0,4.0,1,0.0309278350515463,0.0372340425531914,NO,-0.0114306723468025,0.0306024705074879,-0.0644693384089989,44.35374149659864,55.64625850340136,0.4160583941605839,0.5,0.4444444444444444,1,0.3846153846153846,216.15384615384616,121.15384615384616,-17.076923076923077,-0.0311498370773028,-0.0149096929452795,-0.0526621439420409,21.0,0.36779324055666,0.0451127819548872,2022
16,ATL,A.Williams,0.9090909090909092,0.0,7.545454545454546,4.090909090909091,0.0,0.0909090909090909,0.0,2.618181818181818,5.0,0.0,0.0,0.0909090909090909,7.481818181818181,-0.3848484848484848,1,1,0.0,4.0,1,0.0347003154574132,0.0340632603406326,BAL,-0.0121563959444311,0.0497452923460341,-0.0904700592283338,44.22360248447205,55.776397515527954,0.4313725490196078,0.4444444444444444,0.4489795918367347,1,0.3571428571428571,257.1428571428572,85.42857142857143,-19.357142857142858,-0.0027133612768263,0.0291237573815894,-0.058270187544989,18.785714285714285,0.3565573770491803,0.093984962406015,2022
17,ATL,A.Williams,1.0,0.0,8.25,4.916666666666667,0.0,0.0833333333333333,0.0,2.8166666666666664,1.0,0.0,0.0,0.0833333333333333,7.283333333333333,0.6833333333333336,1,2,0.0,4.0,1,0.0372492836676217,0.0385487528344671,ARI,-0.0187044942202681,0.0297046846814478,-0.0785489122326257,44.7880870561283,55.21191294387171,0.4251497005988024,0.3846153846153846,0.4150943396226415,1,0.3333333333333333,252.53333333333333,111.4,-15.133333333333333,0.0111837872594717,0.0167083094347756,0.0022318703068545,25.266666666666666,0.3470225872689938,0.1031746031746031,2022
4,NYG,S.Barkley,4.333333333333333,0.0,105.66666666666669,30.33333333333333,0.0,0.6666666666666666,0.0,22.600000000000005,18.200000000000003,0.3333333333333333,-10.800000000000004,0.3333333333333333,10.8,0.0,6,2,0.0,1.0,1,0.1758241758241758,0.7428571428571429,CHI,-0.0644503631466456,0.1118756215527686,-0.2116740008568362,54.35897435897436,45.64102564102564,0.2894736842105263,0.6666666666666666,0.3333333333333333,0,0.6666666666666666,214.33333333333331,154.0,-13.333333333333334,-0.0283674705499393,-0.0365840975095831,-0.0205787929111102,19.0,0.4157549234135667,0.0616740088105726,2022
